SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_name,player_id,season,minutes_last_7_days,minutes_last_28_days,acute_chronic_ratio,days_rest,is_back_to_back,back_to_back_count_month,injured_next_14_days
22023,203999,0022300455,2024-01-01,DEN vs. CHA,W,28,6,7,0.857,0,0,0.0,1,1,1.0,0,11,11,6,1,1,3,2,13,27,1,Nikola Jokic,203999,2023-24,237.0,932.0,1.0171673819742488,3.0,0,6.0,0
22023,203999,0022300478,2024-01-04,DEN @ GSW,W,38,13,16,0.813,2,2,1.0,6,7,0.857,2,7,9,10,2,1,4,2,34,4,1,Nikola Jokic,203999,2023-24,237.0,937.0,1.0117395944503733,3.0,0,5.0,0
22023,203999,0022300488,2024-01-05,DEN vs. ORL,L,37,13,19,0.684,0,1,0.0,3,4,0.75,0,4,4,8,3,0,2,3,29,-4,1,Nikola Jokic,203999,2023-24,240.0,938.0,1.023454157782516,1.0,1,6.0,0
22023,203999,0022300502,2024-01-07,DEN vs. DET,W,25,2,3,0.667,0,0,0.0,0,0,0.0,0,7,7,16,0,5,2,4,4,16,1,Nikola Jokic,203999,2023-24,229.0,926.0,0.9892008639308856,2.0,0,6.0,0
22023,203999,0022300524,2024-01-10,DEN @ UTA,L,30,8,9,0.889,1,1,1.0,10,12,0.833,1,10,11,6,1,0,6,3,27,-21,1,Nikola Jokic,203999,2023-24,220.0,918.0,0.9586056644880174,3.0,0,6.0,0
22023,203999,0022300539,2024-01-12,DEN vs. NOP,W,32,11,17,0.647,1,2,0.5,4,4,1.0,3,7,10,14,0,1,2,4,27,12,1,Nikola Jokic,203999,2023-24,222.0,914.0,0.9715536105032823,2.0,0,6.0,0
22023,203999,0022300550,2024-01-14,DEN vs. IND,W,33,12,13,0.923,0,0,0.0,1,2,0.5,3,9,12,9,2,1,7,3,25,10,1,Nikola Jokic,203999,2023-24,223.0,911.0,0.9791437980241493,2.0,0,6.0,0
22023,203999,0022300566,2024-01-16,DEN @ PHI,L,38,11,20,0.55,0,2,0.0,3,4,0.75,11,8,19,3,1,1,4,3,25,1,1,Nikola Jokic,203999,2023-24,233.0,921.0,1.0119435396308358,2.0,0,6.0,0
22023,203999,0022300586,2024-01-19,DEN @ BOS,W,38,14,22,0.636,2,4,0.5,4,4,1.0,2,10,12,9,0,0,4,1,34,1,1,Nikola Jokic,203999,2023-24,233.0,944.0,0.9872881355932203,3.0,0,5.0,0
22023,203999,0022300602,2024-01-21,DEN @ WAS,W,36,15,20,0.75,0,0,0.0,12,14,0.857,4,8,12,8,2,2,0,2,42,20,1,Nikola Jokic,203999,2023-24,232.0,944.0,0.9830508474576272,2.0,0,5.0,0
22023,203999,0022300614,2024-01-23,DEN @ IND,W,37,13,19,0.684,3,4,0.75,2,2,1.0,2,11,13,10,0,1,1,3,31,9,1,Nikola Jokic,203999,2023-24,244.0,939.0,1.0394036208732693,2.0,0,5.0,0
22023,203999,0022300631,2024-01-25,DEN @ NYK,L,27,13,18,0.722,2,3,0.667,3,3,1.0,4,7,11,3,0,0,7,1,31,-23,1,Nikola Jokic,203999,2023-24,241.0,932.0,1.0343347639484979,2.0,0,5.0,0
22023,203999,0022300644,2024-01-27,DEN vs. PHI,W,37,8,16,0.5,0,1,0.0,10,16,0.625,5,11,16,7,2,0,3,3,26,2,1,Nikola Jokic,203999,2023-24,246.0,936.0,1.0512820512820513,2.0,0,5.0,0
22023,203999,0022300667,2024-01-29,DEN vs. MIL,W,40,10,25,0.4,1,6,0.167,4,5,0.8,1,15,16,12,3,2,3,1,25,9,1,Nikola Jokic,203999,2023-24,253.0,941.0,1.0754516471838471,2.0,0,5.0,0
22023,203999,0022300697,2024-02-02,DEN vs. POR,W,38,11,16,0.688,1,1,1.0,4,4,1.0,7,15,22,12,1,2,4,3,27,20,1,Nikola Jokic,203999,2023-24,253.0,941.0,1.0754516471838471,4.0,0,4.0,0
22023,203999,0022300712,2024-02-04,DEN vs. POR,W,34,12,20,0.6,1,3,0.333,4,5,0.8,1,7,8,7,2,0,2,1,29,-5,1,Nikola Jokic,203999,2023-24,249.0,938.0,1.0618336886993602,2.0,0,4.0,0
22023,203999,0022300740,2024-02-08,DEN @ LAL,W,36,9,20,0.45,2,6,0.333,4,4,1.0,3,10,13,9,0,3,6,2,24,10,1,Nikola Jokic,203999,2023-24,249.0,940.0,1.0595744680851065,4.0,0,4.0,0
22023,203999,0022300746,2024-02-09,DEN @ SAC,L,30,9,17,0.529,1,1,1.0,4,5,0.8,2,6,8,7,3,0,1,2,23,-7,1,Nikola Jokic,203999,2023-24,242.0,934.0,1.0364025695931478,1.0,1,5.0,0
22023,203999,0022300767,2024-02-12,DEN @ MIL,L,32,13,25,0.52,2,5,0.4,1,3,0.333,3,9,12,8,0,0,5,1,29,-16,1,Nikola Jokic,203999,2023-24,247.0,950.0,1.0399999999999998,3.0,0,4.0,0
22023,203999,0022300786,2024-02-14,DEN vs. SAC,L,39,6,17,0.353,0,6,0.0,3,4,0.75,0,5,5,8,0,1,0,4,15,-6,1,Nikola Jokic,203999,2023-24,249.0,959.0,1.0385818561001041,2.0,0,4.0,0
22023,203999,0022300800,2024-02-22,DEN vs. WAS,W,31,10,10,1.0,0,0,0.0,1,2,0.5,2,17,19,15,1,0,3,3,21,23,1,Nikola Jokic,203999,2023-24,240.0,953.0,1.0073452256033577,8.0,0,4.0,0
22023,203999,0022300812,2024-02-23,DEN @ POR,W,35,12,17,0.706,1,3,0.333,4,5,0.8,3,12,15,14,2,1,2,4,29,24,1,Nikola Jokic,203999,2023-24,237.0,960.0,0.9874999999999999,1.0,1,5.0,0
22023,203999,0022300824,2024-02-25,DEN @ GSW,W,37,13,24,0.542,2,6,0.333,4,4,1.0,2,14,16,16,4,1,2,3,32,20,1,Nikola Jokic,203999,2023-24,240.0,959.0,1.0010427528675703,2.0,0,5.0,0
22023,203999,0022300847,2024-02-28,DEN vs. SAC,W,32,5,9,0.556,0,0,0.0,4,4,1.0,1,13,14,11,3,1,2,3,14,37,1,Nikola Jokic,203999,2023-24,236.0,957.0,0.9864158829676071,3.0,0,5.0,0
22023,203999,0022300855,2024-02-29,DEN vs. MIA,W,38,6,15,0.4,0,3,0.0,6,6,1.0,2,9,11,7,1,2,4,4,18,12,1,Nikola Jokic,203999,2023-24,244.0,959.0,1.0177267987486964,1.0,1,5.0,0
22023,203999,0022300869,2024-03-02,DEN @ LAL,W,39,16,25,0.64,1,5,0.2,2,2,1.0,2,8,10,7,0,1,3,1,35,16,1,Nikola Jokic,203999,2023-24,251.0,959.0,1.0469238790406672,2.0,0,5.0,0
22023,203999,0022300893,2024-03-05,DEN vs. PHX,L,44,8,18,0.444,4,7,0.571,5,7,0.714,3,13,16,5,0,0,7,2,25,-13,1,Nikola Jokic,203999,2023-24,256.0,973.0,1.052415210688592,3.0,0,5.0,0
22023,203999,0022300906,2024-03-07,DEN vs. BOS,W,39,11,19,0.579,0,0,0.0,10,10,1.0,4,8,12,11,2,0,0,1,32,9,1,Nikola Jokic,203999,2023-24,264.0,980.0,1.0775510204081633,2.0,0,4.0,0
22023,203999,0022300922,2024-03-09,DEN vs. UTA,W,32,12,14,0.857,0,0,0.0,2,2,1.0,2,4,6,8,1,2,3,1,26,6,1,Nikola Jokic,203999,2023-24,261.0,984.0,1.0609756097560974,2.0,0,4.0,0
22023,203999,0022300937,2024-03-11,DEN vs. TOR,W,38,14,26,0.538,1,3,0.333,6,6,1.0,6,11,17,12,6,2,2,3,35,13,1,Nikola Jokic,203999,2023-24,262.0,984.0,1.065040650406504,2.0,0,4.0,0
22023,203999,0022300949,2024-03-13,DEN @ MIA,W,38,5,8,0.625,0,0,0.0,2,3,0.667,3,11,14,6,1,0,4,1,12,10,1,Nikola Jokic,203999,2023-24,268.0,985.0,1.0883248730964465,2.0,0,3.0,0
22023,203999,0022300965,2024-03-15,DEN @ SAS,W,31,13,19,0.684,1,3,0.333,4,4,1.0,1,6,7,5,0,2,3,1,31,7,1,Nikola Jokic,203999,2023-24,261.0,991.0,1.0534813319878908,2.0,0,3.0,0
22023,203999,0022300978,2024-03-17,DEN @ DAL,L,39,6,16,0.375,0,2,0.0,4,5,0.8,3,8,11,7,2,0,3,1,16,10,1,Nikola Jokic,203999,2023-24,261.0,1000.0,1.044,2.0,0,3.0,0
22023,203999,0022300995,2024-03-19,DEN @ MIN,W,38,14,22,0.636,3,4,0.75,4,6,0.667,1,15,16,2,0,0,3,3,35,8,1,Nikola Jokic,203999,2023-24,255.0,1006.0,1.0139165009940359,2.0,0,3.0,0
22023,203999,0022301009,2024-03-21,DEN vs. NYK,W,39,12,23,0.522,0,1,0.0,6,7,0.857,2,12,14,11,1,0,1,1,30,30,1,Nikola Jokic,203999,2023-24,255.0,1012.0,1.007905138339921,2.0,0,3.0,0
22023,203999,0022301040,2024-03-25,DEN vs. MEM,W,31,11,18,0.611,1,2,0.5,6,7,0.857,5,6,11,8,3,1,4,4,29,13,1,Nikola Jokic,203999,2023-24,254.0,1005.0,1.0109452736318407,4.0,0,3.0,0
22023,203999,0022301059,2024-03-27,DEN vs. PHX,L,42,9,16,0.563,1,5,0.2,3,3,1.0,0,9,9,10,2,1,1,2,22,2,1,Nikola Jokic,203999,2023-24,258.0,1009.0,1.022794846382557,2.0,0,3.0,0
22023,203999,0022301071,2024-03-29,DEN vs. MIN,L,37,11,24,0.458,0,3,0.0,10,13,0.769,1,9,10,5,2,1,4,2,32,-9,1,Nikola Jokic,203999,2023-24,257.0,1010.0,1.0178217821782178,2.0,0,3.0,0
22023,203999,0022301077,2024-03-31,DEN vs. CLE,W,35,11,18,0.611,1,2,0.5,3,5,0.6,4,14,18,16,1,0,3,2,26,37,1,Nikola Jokic,203999,2023-24,261.0,1008.0,1.0357142857142856,2.0,0,3.0,0
22023,203999,0022301099,2024-04-02,DEN vs. SAS,W,38,18,32,0.563,1,6,0.167,5,6,0.833,4,12,16,6,1,2,4,2,42,5,1,Nikola Jokic,203999,2023-24,260.0,1019.0,1.0206084396467126,2.0,0,3.0,0
22023,203999,0022301114,2024-04-04,DEN @ LAC,L,40,14,24,0.583,3,8,0.375,5,6,0.833,1,16,17,10,0,0,5,2,36,12,1,Nikola Jokic,203999,2023-24,262.0,1022.0,1.0254403131115462,2.0,0,3.0,0
22023,203999,0022301130,2024-04-06,DEN vs. ATL,W,31,6,13,0.462,2,3,0.667,5,6,0.833,1,13,14,11,2,0,4,1,19,19,1,Nikola Jokic,203999,2023-24,254.0,1013.0,1.0029615004935832,2.0,0,3.0,0
22023,203999,0022301154,2024-04-09,DEN @ UTA,W,34,12,20,0.6,2,2,1.0,2,2,1.0,5,8,13,7,3,1,5,2,28,23,1,Nikola Jokic,203999,2023-24,257.0,1009.0,1.0188305252725471,3.0,0,3.0,0
22023,203999,0022301164,2024-04-10,DEN vs. MIN,W,38,16,20,0.8,2,2,1.0,7,12,0.583,2,9,11,7,3,0,2,5,41,6,1,Nikola Jokic,203999,2023-24,253.0,1013.0,0.9990128331688055,1.0,1,4.0,0
22023,203999,0022301180,2024-04-12,DEN @ SAS,L,39,9,13,0.692,1,2,0.5,3,3,1.0,2,5,7,12,2,1,3,5,22,-1,1,Nikola Jokic,203999,2023-24,255.0,1016.0,1.0039370078740157,2.0,0,4.0,0
22023,203999,0022301193,2024-04-14,DEN @ MEM,W,31,7,11,0.636,0,0,0.0,1,2,0.5,4,11,15,5,4,0,4,1,15,19,1,Nikola Jokic,203999,2023-24,251.0,1017.0,0.9872173058013766,2.0,0,3.0,0
22021,202331,0022100016,2021-10-21,LAC @ GSW,L,37,12,23,0.522,5,11,0.455,0,0,0.0,1,10,11,6,2,0,3,3,29,9,1,Paul George,202331,2021-22,,,,,0,,0
22021,202331,0022100034,2021-10-23,LAC vs. MEM,L,35,15,25,0.6,5,12,0.417,6,6,1.0,0,10,10,4,2,0,3,2,41,-14,1,Paul George,202331,2021-22,,,,2.0,0,,0
22021,202331,0022100049,2021-10-25,LAC vs. POR,W,27,6,16,0.375,2,8,0.25,0,0,0.0,0,0,0,5,8,1,3,3,14,21,1,Paul George,202331,2021-22,,,,2.0,0,,0
22021,202331,0022100064,2021-10-27,LAC vs. CLE,L,34,6,20,0.3,0,8,0.0,0,0,0.0,0,10,10,1,4,0,4,4,12,-3,1,Paul George,202331,2021-22,,,,2.0,0,,0
22021,202331,0022100076,2021-10-29,LAC @ POR,L,34,15,24,0.625,6,9,0.667,6,9,0.667,1,7,8,2,1,1,4,2,42,-10,1,Paul George,202331,2021-22,,,,2.0,0,,0
22021,202331,0022100102,2021-11-01,LAC vs. OKC,W,40,11,24,0.458,5,8,0.625,5,6,0.833,0,9,9,7,3,1,4,3,32,1,1,Paul George,202331,2021-22,,,,3.0,0,,0
22021,202331,0022100115,2021-11-03,LAC @ MIN,W,36,11,18,0.611,4,8,0.5,6,6,1.0,0,6,6,8,1,1,8,3,32,8,1,Paul George,202331,2021-22,243.0,,,2.0,0,,0
22021,202331,0022100129,2021-11-05,LAC @ MIN,W,38,4,20,0.2,0,7,0.0,13,14,0.929,0,10,10,6,3,0,6,4,21,18,1,Paul George,202331,2021-22,244.0,,,2.0,0,,0
22021,202331,0022100146,2021-11-07,LAC vs. CHA,W,38,9,22,0.409,2,10,0.2,0,0,0.0,1,8,9,8,0,1,8,1,20,13,1,Paul George,202331,2021-22,247.0,,,2.0,0,,0
22021,202331,0022100157,2021-11-09,LAC vs. POR,W,33,10,24,0.417,3,7,0.429,1,2,0.5,1,8,9,7,1,0,3,5,24,9,1,Paul George,202331,2021-22,253.0,,,2.0,0,,0
22021,202331,0022100173,2021-11-11,LAC vs. MIA,W,38,11,25,0.44,3,9,0.333,2,2,1.0,2,2,4,5,3,0,3,1,27,-1,1,Paul George,202331,2021-22,257.0,,,2.0,0,,0
22021,202331,0022100191,2021-11-13,LAC vs. MIN,W,27,10,17,0.588,3,5,0.6,0,0,0.0,1,8,9,4,0,0,4,2,23,17,1,Paul George,202331,2021-22,250.0,,,2.0,0,,0
22021,202331,0022100198,2021-11-14,LAC vs. CHI,L,41,7,25,0.28,2,10,0.2,11,11,1.0,1,10,11,4,1,1,3,2,27,-3,1,Paul George,202331,2021-22,251.0,,,1.0,1,,0
22021,202331,0022100212,2021-11-16,LAC vs. SAS,W,34,10,24,0.417,2,9,0.222,12,13,0.923,0,9,9,4,2,0,6,1,34,-3,1,Paul George,202331,2021-22,249.0,,,2.0,0,,0
22021,202331,0022100226,2021-11-18,LAC @ MEM,L,31,9,18,0.5,5,9,0.556,0,0,0.0,1,4,5,6,0,1,1,1,23,-18,1,Paul George,202331,2021-22,242.0,,,2.0,0,,0
22021,202331,0022100235,2021-11-19,LAC @ NOP,L,35,8,26,0.308,3,14,0.214,0,0,0.0,0,7,7,6,1,0,1,2,19,-17,1,Paul George,202331,2021-22,239.0,,,1.0,1,,0
22021,202331,0022100248,2021-11-21,LAC vs. DAL,W,38,12,25,0.48,3,8,0.375,2,2,1.0,0,4,4,6,1,0,6,4,29,11,1,Paul George,202331,2021-22,244.0,,,2.0,0,,0
22021,202331,0022100266,2021-11-23,LAC vs. DAL,L,48,7,23,0.304,1,6,0.167,11,12,0.917,0,9,9,6,0,1,3,4,26,-2,1,Paul George,202331,2021-22,254.0,,,2.0,0,,0
22021,202331,0022100280,2021-11-26,LAC vs. DET,W,32,5,19,0.263,1,9,0.111,1,2,0.5,0,5,5,4,3,1,2,2,12,10,1,Paul George,202331,2021-22,259.0,,,3.0,0,,0
22021,202331,0022100300,2021-11-28,LAC vs. GSW,L,37,11,24,0.458,3,7,0.429,5,6,0.833,0,5,5,5,0,0,8,3,30,-9,1,Paul George,202331,2021-22,255.0,,,2.0,0,,0
22021,202331,0022100313,2021-11-29,LAC vs. NOP,L,34,10,20,0.5,3,10,0.3,4,4,1.0,0,3,3,3,1,0,7,3,27,-21,1,Paul George,202331,2021-22,255.0,,,1.0,1,,0
22021,202331,0022100341,2021-12-03,LAC @ LAL,W,39,7,20,0.35,0,7,0.0,5,6,0.833,1,7,8,9,2,0,3,1,19,10,1,Paul George,202331,2021-22,263.0,,,4.0,0,,0
22021,202331,0022100348,2021-12-04,LAC @ SAC,L,38,5,21,0.238,3,7,0.429,2,2,1.0,0,6,6,10,2,0,5,4,15,-2,1,Paul George,202331,2021-22,266.0,,,1.0,1,,0
22021,202331,0022100362,2021-12-06,LAC @ POR,W,39,9,18,0.5,0,3,0.0,3,5,0.6,0,8,8,4,4,0,4,2,21,11,1,Paul George,202331,2021-22,267.0,,,2.0,0,,0
22021,202331,0022100463,2021-12-20,LAC vs. SAS,L,31,8,17,0.471,3,9,0.333,6,7,0.857,1,5,6,6,3,0,5,1,25,-14,1,Paul George,202331,2021-22,250.0,,,14.0,0,,0
22021,202331,0022100475,2021-12-22,LAC @ SAC,W,32,6,18,0.333,3,7,0.429,2,2,1.0,0,4,4,6,5,1,2,2,17,7,1,Paul George,202331,2021-22,250.0,,,2.0,0,,0
22021,202331,0022101135,2022-03-29,LAC vs. UTA,W,31,10,20,0.5,6,9,0.667,8,11,0.727,0,2,2,6,4,1,2,2,34,15,1,Paul George,202331,2021-22,244.0,,,97.0,0,,0
22021,202331,0022101149,2022-03-31,LAC @ CHI,L,32,7,20,0.35,2,9,0.222,6,7,0.857,0,4,4,5,3,0,5,3,22,-9,1,Paul George,202331,2021-22,242.0,989.0,0.9787664307381193,2.0,0,4.0,0
22021,202331,0022101177,2022-04-03,LAC vs. NOP,W,29,5,15,0.333,5,7,0.714,0,0,0.0,0,5,5,7,2,0,4,0,15,14,1,Paul George,202331,2021-22,232.0,981.0,0.9459734964322122,3.0,0,4.0,0
22021,202331,0022101195,2022-04-06,LAC vs. PHX,W,28,4,11,0.364,2,6,0.333,9,11,0.818,0,9,9,4,3,2,2,1,19,31,1,Paul George,202331,2021-22,222.0,974.0,0.9117043121149898,3.0,0,4.0,0
22021,202331,0022101212,2022-04-09,LAC vs. SAC,W,34,8,14,0.571,6,9,0.667,1,2,0.5,1,7,8,12,2,0,4,3,23,18,1,Paul George,202331,2021-22,217.0,981.0,0.8848114169215087,3.0,0,4.0,0
22022,202331,0022200016,2022-10-20,LAC @ LAL,W,36,4,12,0.333,2,7,0.286,5,6,0.833,1,9,10,4,2,0,5,5,15,16,1,Paul George,202331,2022-23,222.0,983.0,0.9033570701932859,194.0,0,4.0,0
22022,202331,0022200036,2022-10-22,LAC @ SAC,W,39,16,31,0.516,3,10,0.3,5,5,1.0,2,4,6,6,2,1,4,2,40,-4,1,Paul George,202331,2022-23,229.0,988.0,0.9271255060728746,2.0,0,4.0,0
22022,202331,0022200043,2022-10-23,LAC vs. PHX,L,34,4,11,0.364,2,6,0.333,6,6,1.0,0,7,7,4,2,0,2,2,16,-7,1,Paul George,202331,2022-23,232.0,982.0,0.9450101832993891,1.0,1,5.0,0
22022,202331,0022200067,2022-10-27,LAC @ OKC,L,31,4,12,0.333,0,4,0.0,2,2,1.0,0,7,7,3,0,0,3,1,10,-25,1,Paul George,202331,2022-23,231.0,977.0,0.9457523029682702,4.0,0,5.0,0
22022,202331,0022200088,2022-10-30,LAC vs. NOP,L,28,5,19,0.263,2,8,0.25,2,2,1.0,1,2,3,3,1,0,4,3,14,-10,1,Paul George,202331,2022-23,230.0,967.0,0.951396070320579,3.0,0,5.0,0
22022,202331,0022200102,2022-10-31,LAC vs. HOU,W,38,15,26,0.577,5,10,0.5,0,1,0.0,0,9,9,8,6,2,3,3,35,16,1,Paul George,202331,2022-23,240.0,967.0,0.9927611168562565,1.0,1,6.0,0
22022,202331,0022200112,2022-11-02,LAC @ HOU,W,37,10,20,0.5,3,8,0.375,5,6,0.833,1,3,4,5,1,0,5,1,28,14,1,Paul George,202331,2022-23,243.0,971.0,1.0010298661174046,2.0,0,6.0,0
22022,202331,0022200126,2022-11-04,LAC @ SAS,W,38,11,16,0.688,4,6,0.667,6,7,0.857,0,2,2,6,1,0,5,2,32,16,1,Paul George,202331,2022-23,245.0,971.0,1.0092687950566426,2.0,0,6.0,0
22022,202331,0022200143,2022-11-06,LAC vs. UTA,L,38,11,22,0.5,5,14,0.357,7,8,0.875,0,8,8,4,1,0,5,5,34,1,1,Paul George,202331,2022-23,244.0,982.0,0.9938900203665988,2.0,0,6.0,0
22022,202331,0022200158,2022-11-07,LAC vs. CLE,W,40,10,20,0.5,5,11,0.455,1,3,0.333,0,5,5,3,1,0,1,2,26,-4,1,Paul George,202331,2022-23,250.0,981.0,1.0193679918450562,1.0,1,6.0,1
22022,202331,0022200170,2022-11-09,LAC vs. LAL,W,36,10,17,0.588,2,7,0.286,7,9,0.778,0,6,6,4,1,2,4,3,29,16,1,Paul George,202331,2022-23,255.0,983.0,1.0376398779247205,2.0,0,6.0,1
22022,202331,0022200184,2022-11-12,LAC vs. BKN,L,34,5,21,0.238,1,6,0.167,6,7,0.857,0,4,4,4,0,2,2,3,17,-19,1,Paul George,202331,2022-23,261.0,986.0,1.0588235294117647,3.0,0,6.0,1
22022,202331,0022200203,2022-11-14,LAC @ HOU,W,29,7,18,0.389,2,7,0.286,6,8,0.75,1,7,8,5,2,0,1,2,22,8,1,Paul George,202331,2022-23,252.0,980.0,1.0285714285714285,2.0,0,5.0,1
22022,202331,0022200207,2022-11-15,LAC @ DAL,L,41,7,13,0.538,1,3,0.333,8,8,1.0,0,7,7,6,2,0,10,4,23,2,1,Paul George,202331,2022-23,256.0,983.0,1.0417090539165819,1.0,1,6.0,1
22022,202331,0022200223,2022-11-17,LAC vs. DET,W,36,5,18,0.278,3,6,0.5,3,3,1.0,2,7,9,3,1,0,4,5,16,4,1,Paul George,202331,2022-23,254.0,971.0,1.046343975283213,2.0,0,6.0,1
22022,202331,0022200239,2022-11-19,LAC vs. SAS,W,15,8,12,0.667,5,8,0.625,0,0,0.0,0,1,1,1,2,0,0,0,21,25,1,Paul George,202331,2022-23,231.0,954.0,0.9685534591194969,2.0,0,6.0,1
22022,202331,0022200352,2022-12-05,LAC @ CHA,W,28,8,15,0.533,2,4,0.5,1,1,1.0,1,2,3,7,0,0,2,1,19,-8,1,Paul George,202331,2022-23,219.0,945.0,0.9269841269841269,16.0,0,6.0,1
22022,202331,0022200363,2022-12-07,LAC @ ORL,L,33,3,12,0.25,2,6,0.333,3,3,1.0,1,6,7,5,1,1,4,2,11,21,1,Paul George,202331,2022-23,216.0,944.0,0.9152542372881356,2.0,0,5.0,1
22022,202331,0022200374,2022-12-08,LAC @ MIA,L,32,10,20,0.5,5,11,0.455,4,4,1.0,1,7,8,7,1,0,4,2,29,8,1,Paul George,202331,2022-23,214.0,937.0,0.9135538954108858,1.0,1,6.0,1
22022,202331,0022200389,2022-12-10,LAC @ WAS,W,41,13,27,0.481,5,12,0.417,5,5,1.0,2,5,7,6,3,2,2,4,36,8,1,Paul George,202331,2022-23,226.0,940.0,0.9617021276595745,2.0,0,5.0,1
22022,202331,0022200408,2022-12-12,LAC vs. BOS,W,35,8,22,0.364,2,5,0.4,8,9,0.889,0,6,6,3,1,0,2,4,26,18,1,Paul George,202331,2022-23,220.0,936.0,0.94017094017094,2.0,0,5.0,1
22022,202331,0022200423,2022-12-14,LAC vs. MIN,W,33,4,13,0.308,2,7,0.286,7,8,0.875,3,8,11,11,0,0,4,2,17,9,1,Paul George,202331,2022-23,217.0,938.0,0.9253731343283582,2.0,0,5.0,1
22022,202331,0022200476,2022-12-21,LAC vs. CHA,W,31,7,15,0.467,4,10,0.4,4,4,1.0,1,7,8,8,1,2,7,2,22,28,1,Paul George,202331,2022-23,233.0,937.0,0.9946638207043756,7.0,0,5.0,0
22022,202331,0022200480,2022-12-23,LAC @ PHI,L,36,7,18,0.389,3,10,0.3,5,5,1.0,0,3,3,4,2,0,2,3,22,-16,1,Paul George,202331,2022-23,241.0,942.0,1.0233545647558386,2.0,0,5.0,1
22022,202331,0022200499,2022-12-26,LAC @ DET,W,38,9,19,0.474,2,7,0.286,12,14,0.857,0,4,4,11,3,1,3,3,32,-7,1,Paul George,202331,2022-23,246.0,948.0,1.037974683544304,3.0,0,5.0,1
22022,202331,0022200509,2022-12-27,LAC @ TOR,W,34,9,18,0.5,5,9,0.556,0,0,0.0,0,7,7,5,1,0,3,2,23,4,1,Paul George,202331,2022-23,248.0,953.0,1.0409233997901366,1.0,1,6.0,1
22022,202331,0022200525,2022-12-29,LAC @ BOS,L,40,10,22,0.455,3,9,0.333,1,1,1.0,0,4,4,6,2,0,4,4,24,-9,1,Paul George,202331,2022-23,247.0,965.0,1.0238341968911917,2.0,0,6.0,1
22022,202331,0022200538,2022-12-31,LAC @ IND,L,40,15,25,0.6,7,13,0.538,8,8,1.0,2,7,9,4,3,0,4,4,45,-4,1,Paul George,202331,2022-23,252.0,971.0,1.0381050463439752,2.0,0,6.0,1
22022,202331,0022200560,2023-01-02,LAC vs. MIA,L,34,7,16,0.438,4,10,0.4,7,8,0.875,0,3,3,7,3,0,5,2,25,-4,1,Paul George,202331,2022-23,253.0,969.0,1.0443756449948403,2.0,0,6.0,1
22022,202331,0022200579,2023-01-05,LAC @ DEN,L,14,1,9,0.111,1,5,0.2,0,0,0.0,0,3,3,1,0,0,0,0,3,-16,1,Paul George,202331,2022-23,236.0,944.0,1.0,3.0,0,6.0,1
22022,202331,0022200668,2023-01-17,LAC vs. PHI,L,29,5,11,0.455,1,4,0.25,2,3,0.667,1,7,8,4,1,0,5,4,13,-5,1,Paul George,202331,2022-23,229.0,939.0,0.9755058572949947,12.0,0,5.0,1
22022,202331,0022200687,2023-01-20,LAC @ SAS,W,32,7,13,0.538,2,3,0.667,0,0,0.0,0,3,3,12,1,0,0,3,16,17,1,Paul George,202331,2022-23,223.0,940.0,0.948936170212766,3.0,0,5.0,0
22022,202331,0022200701,2023-01-22,LAC @ DAL,W,34,6,11,0.545,1,3,0.333,8,8,1.0,1,5,6,4,1,0,5,3,21,2,1,Paul George,202331,2022-23,223.0,946.0,0.9429175475687104,2.0,0,5.0,0
22022,202331,0022200719,2023-01-24,LAC @ LAL,W,36,11,20,0.55,3,9,0.333,2,2,1.0,1,8,9,4,0,1,4,3,27,6,1,Paul George,202331,2022-23,219.0,944.0,0.9279661016949152,2.0,0,4.0,0
22022,202331,0022200735,2023-01-26,LAC vs. SAS,W,35,14,19,0.737,5,8,0.625,2,3,0.667,1,3,4,7,3,1,0,1,35,26,1,Paul George,202331,2022-23,214.0,942.0,0.9087048832271761,2.0,0,4.0,0
22022,202331,0022200745,2023-01-28,LAC @ ATL,W,37,7,18,0.389,3,9,0.333,6,7,0.857,1,6,7,6,1,0,2,3,23,13,1,Paul George,202331,2022-23,217.0,941.0,0.9224229543039321,2.0,0,4.0,0
22022,202331,0022200766,2023-01-31,LAC @ CHI,W,40,7,16,0.438,2,8,0.25,0,0,0.0,3,7,10,7,2,0,5,4,16,4,1,Paul George,202331,2022-23,243.0,943.0,1.0307529162248144,3.0,0,4.0,0
22022,202331,0022200784,2023-02-02,LAC @ MIL,L,36,6,16,0.375,2,5,0.4,2,6,0.333,0,6,6,2,3,0,3,2,16,9,1,Paul George,202331,2022-23,250.0,939.0,1.0649627263045793,2.0,0,3.0,0
22022,202331,0022200795,2023-02-04,LAC @ NYK,W,42,9,16,0.563,5,9,0.556,7,7,1.0,0,8,8,5,1,0,4,3,30,3,1,Paul George,202331,2022-23,260.0,945.0,1.1005291005291007,2.0,0,3.0,0
